Model A :: String;Model A: Object Count :: Size;Model A: Reference Count :: Size;Model B :: String;Model B: Object Count :: Size;Model B: Reference Count :: Size;Rule Set Reduction :: Time;Execution: Create Graphs + Execute Recognition Rules :: Time;Create Graph :: Split Time :: Time;Create Graph :: Split Time :: Minimum;Create Graph :: Split Time :: Minimum Info;Create Graph :: Split Time :: Maximum;Create Graph :: Split Time :: Maximum Info;Create Graph :: Split Time :: Average;Matching: Recognition Rule :: Split Time :: Time;Matching: Recognition Rule :: Split Time :: Minimum;Matching: Recognition Rule :: Split Time :: Minimum Info;Matching: Recognition Rule :: Split Time :: Maximum;Matching: Recognition Rule :: Split Time :: Maximum Info;Matching: Recognition Rule :: Split Time :: Average;Graph: Nodes :: Minimum;Graph: Nodes :: Minimum Info;Graph: Nodes :: Maximum;Graph: Nodes :: Maximum Info;Graph: Nodes :: Average;Graph: Edges :: Minimum;Graph: Edges :: Minimum Info;Graph: Edges :: Maximum;Graph: Edges :: Maximum Info;Graph: Edges :: Average;Full Graph: Nodes :: Size;Full Graph: Edges :: Size;Difference: Add Object :: Size;Difference: Remove Object :: Size;Difference: Add Reference :: Size;Difference: Remove Reference :: Size;Difference: Attribute Value Changes :: Size;Difference: Correspondences :: Size;Difference: Low Level Changes :: Size;Difference: Semantic Change Sets In SCS :: Size;Difference: Low Level Changes Not In SCS :: Size;Difference: Semantic Change Sets :: Size;RR: Applied :: Size;RR: Filtered :: Size;RR: Add Object :: Count;RR: Remove Object :: Count;RR: Add Reference :: Count;RR: Remove Reference :: Count;RR: Attribute Value Changes :: Count;RR: Correspondences :: Count;
gmfgen_1.139.ecore;1323;5457;gmfgen_1.140.ecore;1334;5535;-1;0,905;12,700;0;rr:deleteEOperationInEClass;0,188;rr:deleteEReferenceInEClass;0,081;0,015;0;rr:deleteEOperationInEClass;0,015;rr:createBidirectionalReference;0,000;1069;rr:unsetEReferenceRefEOppositeToEReference;2264;rr:createEAnnotationInEModelElement;1383,167;3574;rr:unsetEReferenceRefEOppositeToEReference;13394;rr:createEAnnotationInEModelElement;7436,865;4032;17009;8;0;17;0;0;899;25;21;4;6;156;0;27;25;137;136;73;137;
gmfgen_1.139.ecore;1323;5457;gmfgen_1.140.ecore;1334;5535;-1;1,030;15,252;0;rr:setEReferenceDefaultValueLiteral;0,375;rr:addGeneralization;0,098;0,031;0;rr:deleteEOperationInEClass;0,016;rr:deleteEClassInEPackage;0,000;1069;rr:unsetEReferenceRefEOppositeToEReference;2264;rr:createEAnnotationInEModelElement;1383,167;3574;rr:unsetEReferenceRefEOppositeToEReference;13394;rr:createEAnnotationInEModelElement;7436,865;4032;17009;8;0;17;0;0;899;25;21;4;6;156;0;27;25;137;136;73;137;
gmfgen_1.140.ecore;1334;5535;gmfgen_1.141.ecore;1338;5611;-1;0,812;12,260;0;rr:removeFromEClassRefESuperTypesToEClass;0,187;rr:setEPackageName;0,079;0,031;0;rr:setEReferenceDefaultValueLiteral;0,031;rr:extractSubEClass;0,000;1078;rr:unsetEReferenceRefEOppositeToEReference;2272;rr:createEAnnotationInEModelElement;1393,660;3585;rr:unsetEReferenceRefEOppositeToEReference;13521;rr:createEAnnotationInEModelElement;7509,891;4038;17131;2;0;6;0;0;907;8;8;0;5;156;0;27;25;137;136;73;137;
gmfgen_1.141.ecore;1338;5611;gmfgen_1.142.ecore;1357;5680;-1;1,015;13,213;0;rr:removeFromEClassRefESuperTypesToEClass;0,203;rr:setEClassName;0,085;0,389;0;rr:deleteEOperationInEClass;0,203;rr:pull_up_EOperation;0,002;1086;rr:unsetEReferenceRefEOppositeToEReference;2297;rr:createEAnnotationInEModelElement;1404,436;3682;rr:unsetEReferenceRefEOppositeToEReference;13764;rr:moveEAnnotationRefEAnnotationsToEModelElement;7656,923;4129;17522;14;0;38;11;11;909;74;62;12;42;156;0;27;25;137;136;73;137;
gmfgen_1.142.ecore;1357;5680;gmfgen_1.143.ecore;1406;5889;-1;1,045;12,757;0;rr:setEClassAbstractNOT;0,187;rr:addGeneralization;0,082;0,109;0;rr:setEReferenceDefaultValueLiteral;0,047;rr:extractEClass;0,001;1106;rr:unsetEReferenceRefEOppositeToEReference;2334;rr:createEAnnotationInEModelElement;1438,750;3788;rr:unsetEReferenceRefEOppositeToEReference;14025;rr:createEAnnotationInEModelElement;7852,109;4244;17946;28;0;79;0;0;923;107;107;0;40;156;0;27;25;137;136;73;137;
gmfgen_1.143.ecore;1406;5889;gmfgen_1.144.ecore;1406;5889;-1;0,781;12,595;0;rr:moveEStringToStringMapEntryRefDetailsToEAnnotation;0,203;rr:remove_empty_sub_EClass;0,081;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1140;rr:unsetEReferenceRefEOppositeToEReference;2390;rr:createEAnnotationInEModelElement;1467,103;3792;rr:unsetEReferenceRefEOppositeToEReference;14170;rr:createEAnnotationInEModelElement;7874,756;4215;17871;0;0;0;0;1;951;1;1;0;2;156;0;27;25;137;136;73;137;
gmfgen_1.144.ecore;1406;5889;gmfgen_1.145.ecore;1408;5899;-1;0,828;12,168;0;rr:setEReferenceVolatile;0,172;rr:setEAttributeID;0,078;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1140;rr:unsetEReferenceRefEOppositeToEReference;2391;rr:createEAnnotationInEModelElement;1468,577;3795;rr:unsetEReferenceRefEOppositeToEReference;14181;rr:createEAnnotationInEModelElement;7885,417;4220;17891;1;0;3;0;0;951;4;4;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.145.ecore;1408;5899;gmfgen_1.146.ecore;1412;5912;-1;0,872;12,195;0;rr:setEAttributeUnique;0,172;rr:deleteBidirectionalReference;0,078;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1141;rr:unsetEReferenceRefEOppositeToEReference;2395;rr:createEAnnotationInEModelElement;1470,692;3803;rr:unsetEReferenceRefEOppositeToEReference;14206;rr:createEAnnotationInEModelElement;7900,397;4232;17935;2;0;6;0;1;952;9;9;0;5;156;0;27;25;137;136;73;137;
gmfgen_1.146.ecore;1412;5912;gmfgen_1.147.ecore;1457;6118;-1;1,170;12,818;0;rr:changeEParameterType;0,202;rr:moveEEnumRefEClassifiersToEPackage;0,082;0,718;0;rr:deleteEOperationInEClass;0,219;rr:create_referenced_EClass;0,005;1149;rr:unsetEReferenceRefEOppositeToEReference;2434;rr:createEAnnotationInEModelElement;1492,942;3932;rr:unsetEReferenceRefEOppositeToEReference;14515;rr:createEAnnotationInEModelElement;8109,365;4376;18482;27;0;75;0;0;954;102;96;6;53;156;0;27;25;137;136;73;137;
gmfgen_1.147.ecore;1457;6118;gmfgen_1.148.ecore;1455;6108;-1;1,015;12,861;0;rr:setEEnumLiteralLiteral;0,188;rr:remove_empty_referenced_EClass;0,082;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1180;rr:unsetEReferenceRefEOppositeToEReference;2472;rr:createEAnnotationInEModelElement;1520,744;3938;rr:unsetEReferenceRefEOppositeToEReference;14626;rr:createEAnnotationInEModelElement;8141,481;4347;18416;0;1;0;3;0;980;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.148.ecore;1455;6108;gmfgen_1.149.ecore;1463;6145;-1;0,998;12,716;0;rr:setEEnumLiteralLiteral;0,187;rr:moveEDataTypeRefEClassifiersToEPackage;0,082;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1179;rr:unsetEReferenceRefEOppositeToEReference;2475;rr:createEAnnotationInEModelElement;1523,731;3946;rr:unsetEReferenceRefEOppositeToEReference;14659;rr:createEAnnotationInEModelElement;8168,853;4365;18485;4;0;12;0;0;980;16;16;0;5;156;0;27;25;137;136;73;137;
gmfgen_1.149.ecore;1463;6145;gmfgen_1.150.ecore;1479;6210;-1;0,903;13,260;0;rr:setEClassInstanceClassName;0,218;rr:create_super_EClass;0,085;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1183;rr:unsetEReferenceRefEOppositeToEReference;2492;rr:createEAnnotationInEModelElement;1535,045;3978;rr:unsetEReferenceRefEOppositeToEReference;14771;rr:createEAnnotationInEModelElement;8244,429;4413;18669;9;0;25;0;2;984;36;36;0;17;156;0;27;25;137;136;73;137;
gmfgen_1.150.ecore;1479;6210;gmfgen_1.151.ecore;1486;6238;-1;1,012;13,586;0;rr:setEReferenceUnique;0,234;rr:setEAttributeOrdered;0,087;0,047;0;rr:deleteEOperationInEClass;0,047;rr:extractEClass;0,000;1194;rr:unsetEReferenceRefEOppositeToEReference;2519;rr:createEAnnotationInEModelElement;1546,635;3998;rr:unsetEReferenceRefEOppositeToEReference;14872;rr:createEAnnotationInEModelElement;8279,962;4427;18725;5;0;13;0;0;993;18;16;2;10;156;0;27;25;137;136;73;137;
gmfgen_1.151.ecore;1486;6238;gmfgen_1.152.ecore;1500;6310;-1;0,983;14,026;0;rr:setEParameterUpperBound;0,203;rr:setEAttributeID;0,090;0,234;0;rr:deleteEOperationInEClass;0,109;rr:extractSuperEClass;0,001;1203;rr:unsetEReferenceRefEOppositeToEReference;2530;rr:createEAnnotationInEModelElement;1559,154;4049;rr:unsetEReferenceRefEOppositeToEReference;14967;rr:createEAnnotationInEModelElement;8357,090;4468;18896;7;0;24;1;1;998;33;33;0;22;156;0;27;25;137;136;73;137;
gmfgen_1.152.ecore;1500;6310;gmfgen_1.153.ecore;1522;6405;-1;0,949;13,767;0;rr:setEEnumSerializable;0,218;rr:remove_empty_sub_EClass;0,088;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1212;rr:unsetEReferenceRefEOppositeToEReference;2555;rr:createEAnnotationInEModelElement;1575,429;4091;rr:unsetEReferenceRefEOppositeToEReference;15130;rr:createEAnnotationInEModelElement;8454,019;4522;19120;11;0;33;0;0;1005;44;44;0;16;156;0;27;25;137;136;73;137;
gmfgen_1.153.ecore;1522;6405;gmfgen_1.154.ecore;1524;6415;-1;0,982;14,158;0;rr:replaceInheritanceWithDelegation;0,250;rr:create_super_EClass;0,091;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1223;rr:unsetEReferenceRefEOppositeToEReference;2578;rr:deleteEAnnotationInEModelElement;1586,910;4084;rr:unsetEReferenceRefEOppositeToEReference;15204;rr:deleteEAnnotationInEModelElement;8470,827;4517;19118;1;0;3;0;0;1016;4;4;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.154.ecore;1524;6415;gmfgen_1.155.ecore;1526;6425;-1;1,061;13,676;0;rr:setEEnumSerializable;0,203;rr:moveEClassRefEClassifiersToEPackage;0,088;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1224;rr:unsetEReferenceRefEOppositeToEReference;2581;rr:createEAnnotationInEModelElement;1589,103;4087;rr:unsetEReferenceRefEOppositeToEReference;15223;rr:createEAnnotationInEModelElement;8482,442;4522;19141;1;0;3;0;0;1017;4;4;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.155.ecore;1526;6425;gmfgen_1.156.ecore;1530;6445;-1;1,029;13,963;0;rr:setEEnumSerializable;0,234;rr:deleteEAttributeInEClass;0,090;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1225;rr:unsetEReferenceRefEOppositeToEReference;2585;rr:createEAnnotationInEModelElement;1592,378;4094;rr:unsetEReferenceRefEOppositeToEReference;15254;rr:createEAnnotationInEModelElement;8503,788;4533;19188;2;0;6;0;0;1018;8;8;0;2;156;0;27;25;137;136;73;137;
gmfgen_1.156.ecore;1530;6445;gmfgen_1.157.ecore;1536;6472;-1;0,970;14,213;0;rr:addToEReferenceRefEKeysToEAttribute;0,234;rr:setEAttributeOrdered;0,091;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1227;rr:unsetEReferenceRefEOppositeToEReference;2592;rr:createEAnnotationInEModelElement;1597,571;4104;rr:unsetEReferenceRefEOppositeToEReference;15301;rr:createEAnnotationInEModelElement;8534,827;4549;19255;3;0;9;0;0;1020;12;12;0;4;156;0;27;25;137;136;73;137;
gmfgen_1.157.ecore;1536;6472;gmfgen_1.158.ecore;1534;6473;-1;0,967;14,756;0;rr:rename_EOperation;0,234;rr:moveEEnumRefEClassifiersToEPackage;0,095;0,562;0;rr:deleteEOperationInEClass;0,531;rr:pull_up_EOperation;0,004;1228;rr:unsetEReferenceRefEOppositeToEReference;2595;rr:createEAnnotationInEModelElement;1600,449;4115;rr:unsetEReferenceRefEOppositeToEReference;15336;rr:createEAnnotationInEModelElement;8560,545;4562;19318;1;2;7;10;0;1021;20;20;0;8;156;0;27;25;137;136;73;137;
gmfgen_1.158.ecore;1534;6473;gmfgen_1.159.ecore;1536;6483;-1;0,982;14,242;0;rr:setEReferenceDefaultValueLiteral;0,265;rr:extractSubEClass;0,091;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1229;rr:unsetEReferenceRefEOppositeToEReference;2596;rr:createEAnnotationInEModelElement;1599,244;4102;rr:unsetEReferenceRefEOppositeToEReference;15334;rr:createEAnnotationInEModelElement;8545,519;4547;19272;1;0;3;0;0;1022;4;4;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.159.ecore;1536;6483;gmfgen_1.160.ecore;1542;6510;-1;0,923;14,240;0;rr:createEClassInEPackage;0,234;rr:setEOperationRefETypeToEClassifier;0,091;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1230;rr:unsetEReferenceRefEOppositeToEReference;2601;rr:createEAnnotationInEModelElement;1603,327;4113;rr:unsetEReferenceRefEOppositeToEReference;15374;rr:createEAnnotationInEModelElement;8574,673;4564;19340;3;0;9;0;0;1023;12;12;0;4;156;0;27;25;137;136;73;137;
gmfgen_1.160.ecore;1542;6510;gmfgen_1.161.ecore;1540;6500;-1;0,982;14,493;0;rr:setEReferenceChangeable;0,234;rr:setEOperationRefETypeToEClassifier;0,093;0,063;0;rr:deleteEOperationInEClass;0,047;rr:pull_up_EAttribute;0,000;1232;rr:unsetEReferenceRefEOppositeToEReference;2605;rr:createEAnnotationInEModelElement;1605,904;4116;rr:unsetEReferenceRefEOppositeToEReference;15390;rr:createEAnnotationInEModelElement;8582,756;4567;19355;0;1;2;5;1;1025;9;9;0;6;156;0;27;25;137;136;73;137;
gmfgen_1.161.ecore;1540;6500;gmfgen_1.162.ecore;1546;6527;-1;0,951;14,380;0;rr:setEReferenceLowerBound;0,218;rr:changeBidirectionalReferenceType;0,092;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1232;rr:unsetEReferenceRefEOppositeToEReference;2607;rr:createEAnnotationInEModelElement;1606,891;4119;rr:unsetEReferenceRefEOppositeToEReference;15406;rr:createEAnnotationInEModelElement;8592,327;4574;19380;3;0;9;0;0;1025;12;12;0;4;156;0;27;25;137;136;73;137;
gmfgen_1.162.ecore;1546;6527;gmfgen_1.163.ecore;1548;6537;-1;1,029;14,222;0;rr:moveEStringToStringMapEntryRefDetailsToEAnnotation;0,203;rr:extractEClass;0,091;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1235;rr:unsetEReferenceRefEOppositeToEReference;2614;rr:createEAnnotationInEModelElement;1611,699;4125;rr:unsetEReferenceRefEOppositeToEReference;15441;rr:createEAnnotationInEModelElement;8612,147;4582;19418;1;0;5;2;1;1028;9;9;0;5;156;0;27;25;137;136;73;137;
gmfgen_1.163.ecore;1548;6537;gmfgen_1.164.ecore;1525;6452;-1;1,045;14,552;0;rr:remove_empty_referenced_EClass;0,234;rr:setEReferenceDefaultValueLiteral;0,093;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1220;rr:unsetEReferenceRefEOppositeToEReference;2607;rr:deleteEAnnotationInEModelElement;1596,756;4133;rr:unsetEReferenceRefEOppositeToEReference;15433;rr:deleteEAnnotationInEModelElement;8602,635;4599;19478;1;16;5;38;2;1013;62;58;4;32;156;0;27;25;137;136;73;137;
gmfgen_1.164.ecore;1525;6452;gmfgen_1.165.ecore;1525;6452;-1;1,045;13,992;0;rr:rename_eattribute;0,219;rr:setEReferenceDefaultValueLiteral;0,090;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1221;rr:unsetEReferenceRefEOppositeToEReference;2581;rr:deleteEAnnotationInEModelElement;1590,256;4075;rr:unsetEReferenceRefEOppositeToEReference;15261;rr:deleteEAnnotationInEModelElement;8501,333;4516;19186;0;0;0;0;1;1014;1;1;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.165.ecore;1525;6452;gmfgen_1.166.ecore;1529;6472;-1;0,937;13,884;0;rr:extractSubEClass;0,234;rr:remove_empty_sub_EClass;0,089;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1221;rr:unsetEReferenceRefEOppositeToEReference;2583;rr:deleteEAnnotationInEModelElement;1592,590;4082;rr:unsetEReferenceRefEOppositeToEReference;15284;rr:deleteEAnnotationInEModelElement;8521,423;4527;19230;2;0;6;0;0;1014;8;8;0;3;156;0;27;25;137;136;73;137;
gmfgen_1.166.ecore;1529;6472;gmfgen_1.167.ecore;1525;6452;-1;1,031;14,498;0;rr:rename_EOperation;0,234;rr:extractEClass;0,093;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1221;rr:unsetEReferenceRefEOppositeToEReference;2583;rr:createEAnnotationInEModelElement;1592,474;4082;rr:unsetEReferenceRefEOppositeToEReference;15284;rr:createEAnnotationInEModelElement;8520,994;4527;19230;0;2;0;6;0;1014;8;8;0;3;156;0;27;25;137;136;73;137;
gmfgen_1.167.ecore;1525;6452;gmfgen_1.168.ecore;1525;6452;-1;0,983;14,875;0;rr:rename_eattribute;0,234;rr:removeFromEClassRefESuperTypesToEClass;0,095;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1221;rr:unsetEReferenceRefEOppositeToEReference;2581;rr:createEAnnotationInEModelElement;1590,256;4075;rr:unsetEReferenceRefEOppositeToEReference;15261;rr:createEAnnotationInEModelElement;8501,333;4516;19186;0;0;0;0;1;1014;1;1;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.168.ecore;1525;6452;gmfgen_1.169.ecore;1524;6450;-1;0,967;13,916;0;rr:deleteEOperationInEClass;0,218;rr:extractEClass;0,089;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1220;rr:unsetEReferenceRefEOppositeToEReference;2579;rr:createEAnnotationInEModelElement;1589,224;4074;rr:unsetEReferenceRefEOppositeToEReference;15258;rr:createEAnnotationInEModelElement;8500,109;4516;19187;0;1;0;2;0;1013;3;3;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.169.ecore;1524;6450;gmfgen_1.170.ecore;1528;6470;-1;1,044;14,355;0;rr:setEClassAbstractNOT;0,218;rr:moveOppositeReference;0,092;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1220;rr:unsetEReferenceRefEOppositeToEReference;2580;rr:createEAnnotationInEModelElement;1591,462;4079;rr:unsetEReferenceRefEOppositeToEReference;15277;rr:createEAnnotationInEModelElement;8517,731;4524;19223;2;0;6;0;0;1013;8;8;0;3;156;0;27;25;137;136;73;137;
gmfgen_1.170.ecore;1528;6470;gmfgen_1.171.ecore;1516;6406;-1;1,062;14,372;0;rr:setEEnumLiteralLiteral;0,234;rr:setEReferenceDefaultValueLiteral;0,092;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1216;rr:unsetEReferenceRefEOppositeToEReference;2572;rr:createEAnnotationInEModelElement;1587,096;4083;rr:unsetEReferenceRefEOppositeToEReference;15245;rr:createEAnnotationInEModelElement;8508,526;4528;19223;0;6;0;18;0;1009;24;24;0;8;156;0;27;25;137;136;73;137;
gmfgen_1.171.ecore;1516;6406;gmfgen_1.172.ecore;1512;6386;-1;0,903;14,251;0;rr:collect_EAttribute;0,250;rr:removeFromEClassRefESuperTypesToEClass;0,091;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1214;rr:unsetEReferenceRefEOppositeToEReference;2562;rr:createEAnnotationInEModelElement;1579,833;4061;rr:unsetEReferenceRefEOppositeToEReference;15155;rr:createEAnnotationInEModelElement;8449,147;4494;19077;0;2;0;6;0;1007;8;8;0;3;156;0;27;25;137;136;73;137;
gmfgen_1.172.ecore;1512;6386;gmfgen_1.173.ecore;1516;6406;-1;0,966;14,268;0;rr:createOppositeReference;0,218;rr:setEAttributeUnsettable;0,091;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1214;rr:unsetEReferenceRefEOppositeToEReference;2562;rr:createEAnnotationInEModelElement;1580,224;4061;rr:unsetEReferenceRefEOppositeToEReference;15155;rr:createEAnnotationInEModelElement;8450,058;4494;19077;2;0;6;0;0;1007;8;8;0;2;156;0;27;25;137;136;73;137;
gmfgen_1.173.ecore;1516;6406;gmfgen_1.174.ecore;1526;6482;-1;1,094;14,133;0;rr:setEReferenceDerived;0,203;rr:changeEParameterType;0,091;0,374;0;rr:deleteEOperationInEClass;0,141;rr:extractSubEClass;0,002;1216;rr:unsetEReferenceRefEOppositeToEReference;2573;rr:createEAnnotationInEModelElement;1588,147;4099;rr:unsetEReferenceRefEOppositeToEReference;15279;rr:createEAnnotationInEModelElement;8536,372;4542;19297;7;0;25;8;0;1009;40;40;0;29;156;0;27;25;137;136;73;137;
gmfgen_1.174.ecore;1526;6482;gmfgen_1.175.ecore;1528;6494;-1;0,874;14,295;0;rr:pull_up_EOperation;0,218;rr:changeEParameterType;0,092;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1223;rr:unsetEReferenceRefEOppositeToEReference;2588;rr:createEAnnotationInEModelElement;1594,590;4084;rr:unsetEReferenceRefEOppositeToEReference;15344;rr:createEAnnotationInEModelElement;8547,968;4525;19274;1;0;3;0;0;1016;4;4;0;1;156;0;27;25;137;136;73;137;
gmfgen_1.175.ecore;1528;6494;gmfgen_1.176.ecore;1532;6511;-1;1,076;13,945;0;rr:setEEnumLiteralLiteral;0,250;rr:create_super_EClass;0,089;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1224;rr:unsetEReferenceRefEOppositeToEReference;2592;rr:createEAnnotationInEModelElement;1597,590;4091;rr:unsetEReferenceRefEOppositeToEReference;15374;rr:createEAnnotationInEModelElement;8568,353;4536;19320;2;0;6;0;0;1017;8;8;0;3;156;0;27;25;137;136;73;137;
gmfgen_1.176.ecore;1532;6511;gmfgen_1.177.ecore;1538;6552;-1;0,982;14,501;0;rr:setEAttributeID;0,219;rr:setEOperationRefETypeToEClassifier;0,093;0,015;0;rr:setEReferenceDefaultValueLiteral;0,015;rr:setEParameterUpperBound;0,000;1228;rr:unsetEReferenceRefEOppositeToEReference;2599;rr:createEAnnotationInEModelElement;1602,513;4117;rr:unsetEReferenceRefEOppositeToEReference;15436;rr:createEAnnotationInEModelElement;8607,878;4556;19414;3;0;13;0;0;1019;16;16;0;8;156;0;27;25;137;136;73;137;
gmfgen_1.177.ecore;1538;6552;gmfgen_1.178.ecore;1541;6556;-1;1,092;14,101;0;rr:setEEnumLiteralLiteral;0,234;rr:unsetEOperationRefETypeToEClassifier;0,090;0;0;rr:setEReferenceDefaultValueLiteral;0;rr:setEReferenceDefaultValueLiteral;0;1233;rr:unsetEReferenceRefEOppositeToEReference;2611;rr:createEAnnotationInEModelElement;1604,987;4131;rr:unsetEReferenceRefEOppositeToEReference;15493;rr:createEAnnotationInEModelElement;8620,115;4560;19436;3;0;4;0;1;1022;8;4;4;3;156;0;27;25;137;136;73;137;
gmfgen_1.178.ecore;1541;6556;gmfgen_1.179.ecore;1543;6563;-1;1,045;15,456;0;rr:rename_EPackage;0,250;rr:unsetEOperationRefETypeToEClassifier;0,099;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1236;rr:unsetEReferenceRefEOppositeToEReference;2611;rr:createEAnnotationInEModelElement;1608,872;4137;rr:unsetEReferenceRefEOppositeToEReference;15490;rr:createEAnnotationInEModelElement;8629,667;4564;19444;1;0;3;0;0;1025;4;4;0;2;156;0;27;25;137;136;73;137;
gmfgen_1.179.ecore;1543;6563;gmfgen_1.180.ecore;1546;6567;-1;1,017;16,729;0;rr:setEOperationLowerBound;0,250;rr:change_eoperation_type;0,107;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1237;rr:unsetEReferenceRefEOppositeToEReference;2619;rr:createEAnnotationInEModelElement;1609,526;4143;rr:unsetEReferenceRefEOppositeToEReference;15522;rr:createEAnnotationInEModelElement;8635,340;4573;19466;3;0;4;0;0;1026;7;3;4;1;156;0;27;25;137;136;73;137;
gmfgen_1.180.ecore;1546;6567;gmfgen_1.181.ecore;1548;6570;-1;1,030;15,720;0;rr:setEEnumLiteralLiteral;0,234;rr:setEOperationRefETypeToEClassifier;0,101;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1240;rr:unsetEReferenceRefEOppositeToEReference;2624;rr:createEAnnotationInEModelElement;1612,718;4150;rr:unsetEReferenceRefEOppositeToEReference;15536;rr:createEAnnotationInEModelElement;8643,250;4579;19476;2;0;3;0;0;1029;5;3;2;1;156;0;27;25;137;136;73;137;
gmfgen_1.181.ecore;1548;6570;gmfgen_1.182.ecore;1552;6599;-1;1,124;16,423;0;rr:setEAttributeVolatile;0,250;rr:remove_empty_sub_EClass;0,105;0,016;0;rr:setEReferenceDefaultValueLiteral;0,016;rr:setEEnumLiteralValue;0,000;1242;rr:unsetEReferenceRefEOppositeToEReference;2624;rr:createEAnnotationInEModelElement;1617,077;4159;rr:unsetEReferenceRefEOppositeToEReference;15556;rr:createEAnnotationInEModelElement;8669,750;4590;19526;2;0;6;0;0;1031;8;8;0;3;156;0;27;25;137;136;73;137;
gmfgen_1.182.ecore;1552;6599;gmfgen_1.183.ecore;1554;6610;-1;1,031;16,058;0;rr:setEReferenceChangeable;0,250;rr:deleteEDataTypeInEPackage;0,103;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1244;rr:unsetEReferenceRefEOppositeToEReference;2629;rr:createEAnnotationInEModelElement;1619,231;4161;rr:unsetEReferenceRefEOppositeToEReference;15592;rr:createEAnnotationInEModelElement;8683,731;4594;19558;1;0;3;0;0;1033;4;4;0;2;156;0;27;25;137;136;73;137;
gmfgen_1.183.ecore;1554;6610;gmfgen_1.184.ecore;1554;6617;-1;0,967;15,607;0;rr:createEEnumInEPackage;0,281;rr:create_super_EClass;0,100;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1245;rr:unsetEReferenceRefEOppositeToEReference;2630;rr:createEAnnotationInEModelElement;1620,718;4169;rr:unsetEReferenceRefEOppositeToEReference;15612;rr:createEAnnotationInEModelElement;8699,199;4600;19590;1;1;3;3;0;1033;8;8;0;3;156;0;27;25;137;136;73;137;
