Model A :: String;Model A: Object Count :: Size;Model A: Reference Count :: Size;Model B :: String;Model B: Object Count :: Size;Model B: Reference Count :: Size;Rule Set Reduction :: Time;Execution: Create Graphs + Execute Recognition Rules :: Time;Create Graph :: Split Time :: Time;Create Graph :: Split Time :: Minimum;Create Graph :: Split Time :: Minimum Info;Create Graph :: Split Time :: Maximum;Create Graph :: Split Time :: Maximum Info;Create Graph :: Split Time :: Average;Matching: Recognition Rule :: Split Time :: Time;Matching: Recognition Rule :: Split Time :: Minimum;Matching: Recognition Rule :: Split Time :: Minimum Info;Matching: Recognition Rule :: Split Time :: Maximum;Matching: Recognition Rule :: Split Time :: Maximum Info;Matching: Recognition Rule :: Split Time :: Average;Graph: Nodes :: Minimum;Graph: Nodes :: Minimum Info;Graph: Nodes :: Maximum;Graph: Nodes :: Maximum Info;Graph: Nodes :: Average;Graph: Edges :: Minimum;Graph: Edges :: Minimum Info;Graph: Edges :: Maximum;Graph: Edges :: Maximum Info;Graph: Edges :: Average;Full Graph: Nodes :: Size;Full Graph: Edges :: Size;Difference: Add Object :: Size;Difference: Remove Object :: Size;Difference: Add Reference :: Size;Difference: Remove Reference :: Size;Difference: Attribute Value Changes :: Size;Difference: Correspondences :: Size;Difference: Low Level Changes :: Size;Difference: Semantic Change Sets In SCS :: Size;Difference: Low Level Changes Not In SCS :: Size;Difference: Semantic Change Sets :: Size;RR: Applied :: Size;RR: Filtered :: Size;RR: Add Object :: Count;RR: Remove Object :: Count;RR: Add Reference :: Count;RR: Remove Reference :: Count;RR: Attribute Value Changes :: Count;RR: Correspondences :: Count;
gmfgen_1.139.ecore;1323;5457;gmfgen_1.140.ecore;1334;5535;0;0,078;0,078;0;rr:createEAnnotationInEModelElement;0,016;rr:createEStringToStringMapEntryInEAnnotation;0,009;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1259;rr:createEReferenceInEClass;2264;rr:createEAnnotationInEModelElement;1616,111;4410;rr:createEStringToStringMapEntryInEAnnotation;13394;rr:createEAnnotationInEModelElement;10493,111;4032;17009;8;0;17;0;0;899;25;0;25;0;9;147;9;0;22;0;0;1;
gmfgen_1.139.ecore;1323;5457;gmfgen_1.140.ecore;1334;5535;0;0,078;0,062;0;rr:createEAnnotationInEModelElement;0,016;rr:createEAttributeAsiDInEClass;0,007;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1259;rr:createEReferenceInEClass;2264;rr:createEAnnotationInEModelElement;1616,111;4410;rr:createEStringToStringMapEntryInEAnnotation;13394;rr:createEAnnotationInEModelElement;10493,111;4032;17009;8;0;17;0;0;899;25;0;25;0;9;147;9;0;22;0;0;1;
gmfgen_1.140.ecore;1334;5535;gmfgen_1.141.ecore;1338;5611;0;0,094;0,062;0;rr:addGeneralization;0,016;rr:create_super_EClass;0,006;0,032;0;rr:addGeneralization;0,032;rr:extractSubEClass;0,003;1259;rr:addGeneralization;1837;rr:extractSubEClass;1481,200;10027;rr:addGeneralization;12589;rr:extractSubEClass;11085,200;4038;17131;2;0;6;0;0;907;8;0;8;0;10;146;8;0;24;0;0;2;
gmfgen_1.141.ecore;1338;5611;gmfgen_1.142.ecore;1357;5680;0;0,780;0,310;0;rr:createEStringToStringMapEntryInEAnnotation;0,016;rr:changeEClassToInterface;0,005;0,329;0;rr:deleteEOperationInEClass;0,156;rr:pull_up_EOperation;0,006;1086;rr:unsetEReferenceRefEOppositeToEReference;2297;rr:createEAnnotationInEModelElement;1471;3682;rr:unsetEReferenceRefEOppositeToEReference;13764;rr:moveEAnnotationRefEAnnotationsToEModelElement;9760,153;4129;17522;14;0;38;11;11;909;74;0;74;0;59;97;17;6;93;64;14;61;
gmfgen_1.142.ecore;1357;5680;gmfgen_1.143.ecore;1406;5889;0;0,186;0,123;0;rr:createEEnumLiteralInEEnum;0,016;rr:createEClassInEPackage;0,008;0,063;0;rr:createEEnumLiteralInEEnum;0,047;rr:extractEClass;0,004;1173;rr:createEEnumLiteralInEEnum;1958;rr:extractEClass;1469,267;3923;rr:createEEnumLiteralInEEnum;13266;rr:extractEClass;10771,600;4244;17946;28;0;79;0;0;923;107;0;107;0;15;141;17;0;53;0;0;1;
gmfgen_1.143.ecore;1406;5889;gmfgen_1.144.ecore;1406;5889;0;0,031;0,031;0;rr:setEAttributeLowerBound;0,016;rr:setEReferenceLowerBound;0,005;0;0;rr:setEParameterLowerBound;0;rr:setEParameterLowerBound;0;1316;rr:generalizeEAttributeLowerBound;1546;rr:setEOperationLowerBound;1419;4393;rr:generalizeEAttributeLowerBound;5331;rr:generalizeEReferenceLowerBound;4840;4215;17871;0;0;0;0;1;951;1;0;1;0;6;150;0;0;0;0;6;6;
gmfgen_1.144.ecore;1406;5889;gmfgen_1.145.ecore;1408;5899;0;0,016;0,016;0;rr:setEOperationRefETypeToEClassifier;0,016;rr:createEAttributeAsiDInEClass;0,005;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1584;rr:setEOperationRefETypeToEClassifier;1722;rr:createEAttributeAsiDInEClass;1676;11378;rr:setEOperationRefETypeToEClassifier;12161;rr:createEAttributeAsiDInEClass;11900;4220;17891;1;0;3;0;0;951;4;0;4;0;3;153;2;0;7;0;0;0;
gmfgen_1.145.ecore;1408;5899;gmfgen_1.146.ecore;1412;5912;0;0,109;0,109;0;rr:setEParameterName;0,016;rr:setEEnumName;0,005;0;0;rr:setEEnumName;0;rr:setEEnumName;0;1319;rr:setEAttributeName;1605;rr:createEParameterInEOperation;1430,773;4412;rr:setEAttributeName;11455;rr:createEParameterInEOperation;6221,182;4232;17935;2;0;6;0;1;952;9;0;9;0;22;134;2;0;6;0;19;19;
gmfgen_1.146.ecore;1412;5912;gmfgen_1.147.ecore;1457;6118;0;0,717;0,156;0;rr:createEStringToStringMapEntryInEAnnotation;0,016;rr:createEClassInEPackage;0,008;0,561;0;rr:createEStringToStringMapEntryInEAnnotation;0,156;rr:extractEClass;0,030;1349;rr:addGeneralization;2434;rr:createEAnnotationInEModelElement;1640,421;4800;rr:createEStringToStringMapEntryInEAnnotation;14515;rr:createEAnnotationInEModelElement;11534,263;4376;18482;27;0;75;0;0;954;102;0;102;0;19;137;20;0;62;0;0;3;
gmfgen_1.147.ecore;1457;6118;gmfgen_1.148.ecore;1455;6108;0;0,031;0,031;0;rr:deleteEAttributeInEClass;0,016;rr:unsetEOperationRefETypeToEClassifier;0,010;0;0;rr:deleteEAttributeInEClass;0;rr:deleteEAttributeInEClass;0;1389;rr:deleteEReferenceInEClass;1788;rr:deleteEAttributeInEClass;1607;10878;rr:deleteEReferenceInEClass;12553;rr:deleteEAttributeInEClass;11722,667;4347;18416;0;1;0;3;0;980;4;0;4;0;3;153;0;2;0;7;0;0;
gmfgen_1.148.ecore;1455;6108;gmfgen_1.149.ecore;1463;6145;0,015;0,031;0,031;0;rr:createEAttributeAsiDInEClass;0,016;rr:createEOperationInEClass;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1627;rr:createEOperationInEClass;1802;rr:createEAttributeAsiDInEClass;1719,500;11696;rr:createEOperationInEClass;12615;rr:createEAttributeAsiDInEClass;12173,250;4365;18485;4;0;12;0;0;980;16;0;16;0;4;152;3;0;9;0;0;0;
gmfgen_1.149.ecore;1463;6145;gmfgen_1.150.ecore;1479;6210;0;0,141;0,125;0;rr:setEParameterName;0,016;rr:setEEnumName;0,005;0;0;rr:setEEnumName;0;rr:setEEnumName;0;1248;rr:createEEnumLiteralInEEnum;1822;rr:createEAttributeAsiDInEClass;1498,640;4104;rr:createEEnumLiteralInEEnum;12735;rr:createEAttributeAsiDInEClass;6885,760;4413;18669;9;0;25;0;2;984;36;0;36;0;25;131;5;0;13;0;19;19;
gmfgen_1.150.ecore;1479;6210;gmfgen_1.151.ecore;1486;6238;0;0,077;0,046;0;rr:setEReferenceRefEOppositeToEReference;0,016;rr:setEOperationRefETypeToEClassifier;0,004;0,031;0;rr:setEReferenceRefEOppositeToEReference;0,031;rr:extractEClass;0,003;1400;rr:setEReferenceRefEOppositeToEReference;2519;rr:createEAnnotationInEModelElement;1656,273;4866;rr:createEStringToStringMapEntryInEAnnotation;14872;rr:createEAnnotationInEModelElement;11268,182;4427;18725;5;0;13;0;0;993;18;0;18;0;11;145;13;0;41;0;0;1;
gmfgen_1.151.ecore;1486;6238;gmfgen_1.152.ecore;1500;6310;0;0,530;0,265;0;rr:rename_EPackage;0,016;rr:setEEnumName;0,006;0,234;0;rr:setEEnumName;0,109;rr:extractSuperEClass;0,005;1392;rr:setEAttributeName;2083;rr:extractEClass;1547,767;4684;rr:setEAttributeName;14021;rr:extractEClass;9033,605;4468;18896;7;0;24;1;1;998;33;0;33;0;43;113;18;0;65;7;19;30;
gmfgen_1.152.ecore;1500;6310;gmfgen_1.153.ecore;1522;6405;0;0,031;0,031;0;rr:createEAttributeAsiDInEClass;0,016;rr:createEAttributeInEClass;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1697;rr:createEOperationInEClass;1884;rr:createEAttributeAsiDInEClass;1794;12108;rr:createEOperationInEClass;13082;rr:createEAttributeAsiDInEClass;12609,750;4522;19120;11;0;33;0;0;1005;44;0;44;0;4;152;3;0;9;0;0;0;
gmfgen_1.153.ecore;1522;6405;gmfgen_1.154.ecore;1524;6415;0;0,016;0,016;0;rr:setEOperationRefETypeToEClassifier;0,016;rr:createEAttributeAsiDInEClass;0,005;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1717;rr:setEOperationRefETypeToEClassifier;1871;rr:createEAttributeAsiDInEClass;1819,667;12183;rr:setEOperationRefETypeToEClassifier;13056;rr:createEAttributeAsiDInEClass;12765;4517;19118;1;0;3;0;0;1016;4;0;4;0;3;153;2;0;7;0;0;0;
gmfgen_1.154.ecore;1524;6415;gmfgen_1.155.ecore;1526;6425;0;0,031;0,016;0;rr:setEOperationRefETypeToEClassifier;0,016;rr:createEAttributeAsiDInEClass;0,005;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1718;rr:setEOperationRefETypeToEClassifier;1874;rr:createEAttributeAsiDInEClass;1822;12194;rr:setEOperationRefETypeToEClassifier;13075;rr:createEAttributeAsiDInEClass;12781,333;4522;19141;1;0;3;0;0;1017;4;0;4;0;3;153;2;0;7;0;0;0;
gmfgen_1.155.ecore;1526;6425;gmfgen_1.156.ecore;1530;6445;0;0,031;0,031;0;rr:createEAttributeAsiDInEClass;0,016;rr:setEOperationRefETypeToEClassifier;0,010;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1720;rr:setEOperationRefETypeToEClassifier;1882;rr:createEAttributeAsiDInEClass;1828;12216;rr:setEOperationRefETypeToEClassifier;13116;rr:createEAttributeAsiDInEClass;12816;4533;19188;2;0;6;0;0;1018;8;0;8;0;3;153;2;0;7;0;0;0;
gmfgen_1.156.ecore;1530;6445;gmfgen_1.157.ecore;1536;6472;0;0,031;0,031;0;rr:createEOperationInEClass;0,016;rr:setEOperationRefETypeToEClassifier;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1702;rr:createEOperationInEClass;1891;rr:createEAttributeAsiDInEClass;1802;12175;rr:createEOperationInEClass;13171;rr:createEAttributeAsiDInEClass;12691,750;4549;19255;3;0;9;0;0;1020;12;0;12;0;4;152;3;0;9;0;0;0;
gmfgen_1.157.ecore;1536;6472;gmfgen_1.158.ecore;1534;6473;0;0,748;0,168;0;rr:deleteEOperationInEClass;0,016;rr:generalizeReferenceType;0,007;0,454;0;rr:deleteEOperationInEClass;0,422;rr:pull_up_EOperation;0,019;1442;rr:generalizeReferenceType;1896;rr:pull_up_EAttribute;1676,750;5964;rr:changeEAttributeType;13214;rr:pull_up_EAttribute;11968,167;4562;19318;1;2;7;10;0;1021;20;0;20;0;24;132;1;4;35;44;0;32;
gmfgen_1.158.ecore;1534;6473;gmfgen_1.159.ecore;1536;6483;0;0,031;0,016;0;rr:setEOperationRefETypeToEClassifier;0,016;rr:createEAttributeAsiDInEClass;0,005;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1725;rr:setEOperationRefETypeToEClassifier;1887;rr:createEAttributeAsiDInEClass;1833;12273;rr:setEOperationRefETypeToEClassifier;13180;rr:createEAttributeAsiDInEClass;12877,667;4547;19272;1;0;3;0;0;1022;4;0;4;0;3;153;2;0;7;0;0;0;
gmfgen_1.159.ecore;1536;6483;gmfgen_1.160.ecore;1542;6510;0;0,032;0,032;0;rr:createEOperationInEClass;0,016;rr:createEAttributeAsiDInEClass;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1707;rr:createEOperationInEClass;1898;rr:createEAttributeAsiDInEClass;1808;12232;rr:createEOperationInEClass;13238;rr:createEAttributeAsiDInEClass;12753,750;4564;19340;3;0;9;0;0;1023;12;0;12;0;4;152;3;0;9;0;0;0;
gmfgen_1.160.ecore;1542;6510;gmfgen_1.161.ecore;1540;6500;0;0,328;0,157;0;rr:setEEnumName;0,016;rr:collect_EAttribute;0,005;0,062;0;rr:setEEnumName;0,047;rr:pull_up_EAttribute;0,002;1447;rr:setEAttributeName;1898;rr:pull_up_EAttribute;1629,833;4853;rr:setEAttributeName;13242;rr:pull_up_EAttribute;8414,100;4567;19355;0;1;2;5;1;1025;9;0;9;0;30;126;0;3;16;26;19;35;
gmfgen_1.161.ecore;1540;6500;gmfgen_1.162.ecore;1546;6527;0;0,031;0,031;0;rr:createEOperationInEClass;0,016;rr:setEOperationRefETypeToEClassifier;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1711;rr:createEOperationInEClass;1902;rr:createEAttributeAsiDInEClass;1812;12256;rr:createEOperationInEClass;13264;rr:createEAttributeAsiDInEClass;12778,750;4574;19380;3;0;9;0;0;1025;12;0;12;0;4;152;3;0;9;0;0;0;
gmfgen_1.162.ecore;1546;6527;gmfgen_1.163.ecore;1548;6537;0;0,280;0,171;0;rr:setEEnumName;0,016;rr:rename_EPackage;0,006;0;0;rr:setEEnumName;0;rr:setEEnumName;0;1453;rr:moveEReferenceRefEStructuralFeaturesToEClass;1905;rr:push_down_EAttribute;1642,966;4878;rr:setEAttributeName;13287;rr:push_down_EAttribute;8344,414;4582;19418;1;0;5;2;1;1028;9;0;9;0;29;127;2;0;21;14;19;31;
gmfgen_1.163.ecore;1548;6537;gmfgen_1.164.ecore;1525;6452;0;0,358;0,249;0;rr:deleteEClassInEPackage;0,016;rr:deleteEStringToStringMapEntryInEAnnotation;0,007;0;0;rr:deleteEStringToStringMapEntryInEAnnotation;0;rr:deleteEStringToStringMapEntryInEAnnotation;0;1248;rr:deleteEEnumInEPackage;2607;rr:deleteEAnnotationInEModelElement;1672;4592;rr:deleteEEnumInEPackage;15433;rr:deleteEAnnotationInEModelElement;11119,657;4599;19478;1;16;5;38;2;1013;62;0;62;0;35;121;3;15;38;68;2;38;
gmfgen_1.164.ecore;1525;6452;gmfgen_1.165.ecore;1525;6452;0;0,015;0,015;0;rr:setEStringToStringMapEntryValue;0,015;rr:setEEnumLiteralValue;0,007;0;0;rr:setEEnumLiteralValue;0;rr:setEEnumLiteralValue;0;1485;rr:setEEnumLiteralValue;1899;rr:setEStringToStringMapEntryValue;1692;4812;rr:setEStringToStringMapEntryValue;4860;rr:setEEnumLiteralValue;4836;4516;19186;0;0;0;0;1;1014;1;0;1;0;2;154;0;0;0;0;2;2;
gmfgen_1.165.ecore;1525;6452;gmfgen_1.166.ecore;1529;6472;0;0,031;0,031;0;rr:createEAttributeAsiDInEClass;0,016;rr:createEOperationInEClass;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1695;rr:createEOperationInEClass;1882;rr:createEAttributeAsiDInEClass;1794;12157;rr:createEOperationInEClass;13152;rr:createEAttributeAsiDInEClass;12673,250;4527;19230;2;0;6;0;0;1014;8;0;8;0;4;152;3;0;9;0;0;0;
gmfgen_1.166.ecore;1529;6472;gmfgen_1.167.ecore;1525;6452;0;0,031;0,031;0;rr:deleteEOperationInEClass;0,016;rr:deleteEReferenceInEClass;0,008;0;0;rr:deleteEAttributeInEClass;0;rr:deleteEAttributeInEClass;0;1434;rr:deleteEReferenceInEClass;1882;rr:deleteEAttributeInEClass;1682;11295;rr:deleteEReferenceInEClass;13152;rr:deleteEAttributeInEClass;12209;4527;19230;0;2;0;6;0;1014;8;0;8;0;4;152;0;3;0;9;0;0;
gmfgen_1.167.ecore;1525;6452;gmfgen_1.168.ecore;1525;6452;0;0,016;0,016;0;rr:setEAttributeChangeable;0,016;rr:setEReferenceChangeable;0,008;0;0;rr:setEAttributeChangeable;0;rr:setEAttributeChangeable;0;1437;rr:setEAttributeChangeable;1643;rr:setEReferenceChangeable;1540;4812;rr:setEAttributeChangeable;5844;rr:setEReferenceChangeable;5328;4516;19186;0;0;0;0;1;1014;1;0;1;0;2;154;0;0;0;0;2;2;
gmfgen_1.168.ecore;1525;6452;gmfgen_1.169.ecore;1524;6450;0;0,016;0;0;rr:deleteEEnumLiteralInEEnum;0;rr:deleteEEnumLiteralInEEnum;0;0;0;rr:deleteEEnumLiteralInEEnum;0;rr:deleteEEnumLiteralInEEnum;0;1286;rr:deleteEEnumLiteralInEEnum;1286;rr:deleteEEnumLiteralInEEnum;1286;4201;rr:deleteEEnumLiteralInEEnum;4201;rr:deleteEEnumLiteralInEEnum;4201;4516;19187;0;1;0;2;0;1013;3;0;3;0;1;155;0;1;0;2;0;0;
gmfgen_1.169.ecore;1524;6450;gmfgen_1.170.ecore;1528;6470;0;0,047;0,031;0;rr:createEAttributeAsiDInEClass;0,016;rr:createEAttributeInEClass;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1694;rr:createEOperationInEClass;1881;rr:createEAttributeAsiDInEClass;1793;12154;rr:createEOperationInEClass;13147;rr:createEAttributeAsiDInEClass;12668,750;4524;19223;2;0;6;0;0;1013;8;0;8;0;4;152;3;0;9;0;0;0;
gmfgen_1.170.ecore;1528;6470;gmfgen_1.171.ecore;1516;6406;0;0,032;0,032;0;rr:deleteEAttributeInEClass;0,016;rr:deleteEOperationInEClass;0,008;0;0;rr:deleteEAttributeInEClass;0;rr:deleteEAttributeInEClass;0;1440;rr:deleteEReferenceInEClass;1888;rr:deleteEAttributeInEClass;1684,500;11308;rr:deleteEReferenceInEClass;13154;rr:deleteEAttributeInEClass;12207,750;4528;19223;0;6;0;18;0;1009;24;0;24;0;4;152;0;3;0;9;0;0;
gmfgen_1.171.ecore;1516;6406;gmfgen_1.172.ecore;1512;6386;0;0,031;0,031;0;rr:deleteEAttributeInEClass;0,016;rr:unsetEOperationRefETypeToEClassifier;0,008;0;0;rr:deleteEAttributeInEClass;0;rr:deleteEAttributeInEClass;0;1427;rr:deleteEReferenceInEClass;1867;rr:deleteEAttributeInEClass;1671;11214;rr:deleteEReferenceInEClass;13037;rr:deleteEAttributeInEClass;12113;4494;19077;0;2;0;6;0;1007;8;0;8;0;4;152;0;3;0;9;0;0;
gmfgen_1.172.ecore;1512;6386;gmfgen_1.173.ecore;1516;6406;0;0,015;0,015;0;rr:createEAttributeAsiDInEClass;0,015;rr:createEAttributeInEClass;0,005;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1705;rr:setEOperationRefETypeToEClassifier;1869;rr:createEAttributeAsiDInEClass;1814,333;12133;rr:setEOperationRefETypeToEClassifier;13039;rr:createEAttributeAsiDInEClass;12737;4494;19077;2;0;6;0;0;1007;8;0;8;0;3;153;2;0;7;0;0;0;
gmfgen_1.173.ecore;1516;6406;gmfgen_1.174.ecore;1526;6482;0;0,546;0,188;0;rr:collect_EAttribute;0,016;rr:createEEnumLiteralInEEnum;0,009;0,249;0;rr:createEEnumLiteralInEEnum;0,109;rr:extractSubEClass;0,012;1291;rr:createEEnumLiteralInEEnum;2134;rr:extractSubEClass;1670,571;4245;rr:createEEnumLiteralInEEnum;14352;rr:extractSubEClass;12063,381;4542;19297;7;0;25;8;0;1009;40;0;40;0;21;135;10;0;43;16;0;16;
gmfgen_1.174.ecore;1526;6482;gmfgen_1.175.ecore;1528;6494;0;0,015;0,015;0;rr:setEOperationRefETypeToEClassifier;0,015;rr:createEAttributeAsiDInEClass;0,005;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1719;rr:setEOperationRefETypeToEClassifier;1885;rr:createEAttributeAsiDInEClass;1829,667;12287;rr:setEOperationRefETypeToEClassifier;13206;rr:createEAttributeAsiDInEClass;12899,667;4525;19274;1;0;3;0;0;1016;4;0;4;0;3;153;2;0;7;0;0;0;
gmfgen_1.175.ecore;1528;6494;gmfgen_1.176.ecore;1532;6511;0;0,031;0,031;0;rr:createEAttributeAsiDInEClass;0,016;rr:createEOperationInEClass;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1698;rr:createEOperationInEClass;1891;rr:createEAttributeAsiDInEClass;1800,500;12231;rr:createEOperationInEClass;13244;rr:createEAttributeAsiDInEClass;12757,750;4536;19320;2;0;6;0;0;1017;8;0;8;0;4;152;3;0;9;0;0;0;
gmfgen_1.176.ecore;1532;6511;gmfgen_1.177.ecore;1538;6552;0;0,047;0,047;0;rr:createOppositeReference;0,016;rr:setEReferenceRefEOppositeToEReference;0,008;0;0;rr:setEReferenceRefEOppositeToEReference;0;rr:setEReferenceRefEOppositeToEReference;0;1441;rr:setEReferenceRefEOppositeToEReference;1729;rr:setEOperationRefETypeToEClassifier;1539,167;11415;rr:setEReferenceRefEOppositeToEReference;12373;rr:setEOperationRefETypeToEClassifier;11740,667;4556;19414;3;0;13;0;0;1019;16;0;16;0;6;150;5;0;21;0;0;0;
gmfgen_1.177.ecore;1538;6552;gmfgen_1.178.ecore;1541;6556;0;0,047;0,032;0;rr:setEParameterLowerBound;0,016;rr:createEAnnotationInEModelElement;0,004;0;0;rr:setEParameterLowerBound;0;rr:setEParameterLowerBound;0;1447;rr:generalizeEAttributeLowerBound;2611;rr:createEAnnotationInEModelElement;1759;4851;rr:generalizeEAttributeLowerBound;15493;rr:createEAnnotationInEModelElement;6576,375;4560;19436;3;0;4;0;1;1022;8;0;8;0;8;148;2;0;3;0;6;6;
gmfgen_1.178.ecore;1541;6556;gmfgen_1.179.ecore;1543;6563;0;0,031;0,015;0;rr:setEOperationRefETypeToEClassifier;0,015;rr:createEOperationInEClass;0,007;0;0;rr:createEOperationInEClass;0;rr:createEOperationInEClass;0;1712;rr:createEOperationInEClass;1737;rr:setEOperationRefETypeToEClassifier;1724,500;12329;rr:createEOperationInEClass;12415;rr:setEOperationRefETypeToEClassifier;12372;4564;19444;1;0;3;0;0;1025;4;0;4;0;2;154;1;0;3;0;0;0;
gmfgen_1.179.ecore;1543;6563;gmfgen_1.180.ecore;1546;6567;0;0,016;0,016;0;rr:createEStringToStringMapEntryInEAnnotation;0,016;rr:createEAnnotationInEModelElement;0,008;0;0;rr:createEAnnotationInEModelElement;0;rr:createEAnnotationInEModelElement;0;2093;rr:createEStringToStringMapEntryInEAnnotation;2619;rr:createEAnnotationInEModelElement;2356;5006;rr:createEStringToStringMapEntryInEAnnotation;15522;rr:createEAnnotationInEModelElement;10264;4573;19466;3;0;4;0;0;1026;7;0;7;0;2;154;2;0;3;0;0;0;
gmfgen_1.180.ecore;1546;6567;gmfgen_1.181.ecore;1548;6570;0;0,016;0;0;rr:createEAnnotationInEModelElement;0;rr:createEAnnotationInEModelElement;0;0;0;rr:createEAnnotationInEModelElement;0;rr:createEAnnotationInEModelElement;0;2099;rr:createEStringToStringMapEntryInEAnnotation;2624;rr:createEAnnotationInEModelElement;2361,500;5014;rr:createEStringToStringMapEntryInEAnnotation;15536;rr:createEAnnotationInEModelElement;10275;4579;19476;2;0;3;0;0;1029;5;0;5;0;2;154;2;0;3;0;0;0;
gmfgen_1.181.ecore;1548;6570;gmfgen_1.182.ecore;1552;6599;0;0,031;0,031;0;rr:createEOperationInEClass;0,016;rr:setEOperationRefETypeToEClassifier;0,008;0;0;rr:createEAttributeAsiDInEClass;0;rr:createEAttributeAsiDInEClass;0;1722;rr:createEOperationInEClass;1911;rr:createEAttributeAsiDInEClass;1822,500;12389;rr:createEOperationInEClass;13390;rr:createEAttributeAsiDInEClass;12909,750;4590;19526;2;0;6;0;0;1031;8;0;8;0;4;152;3;0;9;0;0;0;
gmfgen_1.182.ecore;1552;6599;gmfgen_1.183.ecore;1554;6610;0;0,015;0,015;0;rr:setEOperationRefETypeToEClassifier;0,015;rr:createEOperationInEClass;0,007;0;0;rr:createEOperationInEClass;0;rr:createEOperationInEClass;0;1724;rr:createEOperationInEClass;1749;rr:setEOperationRefETypeToEClassifier;1736,500;12413;rr:createEOperationInEClass;12499;rr:setEOperationRefETypeToEClassifier;12456;4594;19558;1;0;3;0;0;1033;4;0;4;0;2;154;1;0;3;0;0;0;
gmfgen_1.183.ecore;1554;6610;gmfgen_1.184.ecore;1554;6617;0;0,047;0,047;0;rr:deleteEOperationInEClass;0,016;rr:unsetEOperationRefETypeToEClassifier;0,005;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;1456;rr:generalizeReferenceType;1751;rr:change_eoperation_type;1600,200;6053;rr:changeEAttributeType;12522;rr:change_eoperation_type;11390,300;4600;19590;1;1;3;3;0;1033;8;0;8;0;10;146;1;1;10;9;0;8;
gmfgen_1.184.ecore;1554;6617;gmfgen_1.185.ecore;1554;6623;0;0,124;0,124;0;rr:deleteEStringToStringMapEntryInEAnnotation;0,016;rr:deleteEOperationInEClass;0,007;0;0;rr:deleteEStringToStringMapEntryInEAnnotation;0;rr:deleteEStringToStringMapEntryInEAnnotation;0;1454;rr:generalizeReferenceType;2635;rr:moveEAnnotationRefEAnnotationsToEModelElement;1914,941;5056;rr:deleteEStringToStringMapEntryInEAnnotation;15672;rr:moveEAnnotationRefEAnnotationsToEModelElement;11277,412;4623;19680;6;6;12;12;0;1028;36;0;36;0;17;139;4;3;19;15;0;10;
gmfgen_1.185.ecore;1554;6623;gmfgen_1.186.ecore;1554;6624;0;0,312;0,203;0;rr:deleteEOperationInEClass;0,016;rr:collect_EAttribute;0,008;0,015;0;rr:deleteEOperationInEClass;0,015;rr:move_EAttribute_to_neighbour;0,001;1457;rr:generalizeReferenceType;2634;rr:createEAnnotationInEModelElement;1755,708;5047;rr:createEStringToStringMapEntryInEAnnotation;15657;rr:createEAnnotationInEModelElement;12073,500;4608;19637;3;2;6;6;0;1032;17;0;17;0;24;132;4;3;36;35;0;24;
gmfgen_1.186.ecore;1554;6624;gmfgen_1.187.ecore;1560;6640;0;0,172;0,172;0;rr:createEStringToStringMapEntryInEAnnotation;0,016;rr:setEEnumName;0,005;0;0;rr:setEReferenceVolatile;0;rr:setEReferenceVolatile;0;1469;rr:setEAttributeName;2643;rr:createEAnnotationInEModelElement;1647,969;4957;rr:setEAttributeName;15706;rr:createEAnnotationInEModelElement;6853,562;4633;19727;5;0;9;0;19;1035;33;0;33;0;32;124;4;0;10;0;27;27;
